Area de Abrangencia,Semana Epidemiologica,Data da Instalacao,Data da Coleta,Status
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA LUCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA LUCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA LUCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA LUCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA LUCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,POSITIVO
C.S.TIA AMANCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,POSITIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,POSITIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,POSITIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,POSITIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,POSITIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CAFEZAL,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CAFEZAL,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CAFEZAL,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CAFEZAL,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PADRE TARCISIO,32,07/08/2017,14/08/2017,POSITIVO
C.S.PADRE TARCISIO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PADRE TARCISIO,32,07/08/2017,14/08/2017,POSITIVO
C.S.PADRE TARCISIO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PADRE TARCISIO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PADRE TARCISIO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SAO MIGUEL ARCANJO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SAO MIGUEL ARCANJO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SAO MIGUEL ARCANJO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SAO MIGUEL ARCANJO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA APARECIDA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA APARECIDA,32,07/08/2017,14/08/2017,POSITIVO
C.S.NOSSA SENHORA APARECIDA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SAO MIGUEL ARCANJO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA LUCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CIDADE OZANAN,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CIDADE OZANAN,32,07/08/2017,14/08/2017,POSITIVO
C.S.CIDADE OZANAN,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CIDADE OZANAN,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CIDADE OZANAN,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CIDADE OZANAN,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CIDADE OZANAN,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CIDADE OZANAN,32,07/08/2017,14/08/2017,POSITIVO
C.S.CIDADE OZANAN,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CIDADE OZANAN,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CIDADE OZANAN,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CIDADE OZANAN,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CIDADE OZANAN,32,07/08/2017,14/08/2017,NEGATIVO
C.S.GENTIL GOMES,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CIDADE OZANAN,32,07/08/2017,14/08/2017,NEGATIVO
C.S.GENTIL GOMES,32,07/08/2017,14/08/2017,POSITIVO
C.S.GENTIL GOMES,32,07/08/2017,14/08/2017,NEGATIVO
C.S.GENTIL GOMES,32,07/08/2017,14/08/2017,NEGATIVO
C.S.GENTIL GOMES,32,07/08/2017,14/08/2017,NEGATIVO
C.S.GENTIL GOMES,32,07/08/2017,14/08/2017,NEGATIVO
C.S.GENTIL GOMES,32,07/08/2017,14/08/2017,NEGATIVO
C.S.GENTIL GOMES,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MARIA GORETTI,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MARIA GORETTI,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MARIA GORETTI,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SAO GABRIEL,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SAO GABRIEL,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SAO GABRIEL,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SAO GABRIEL,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SAO GABRIEL,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SAO GABRIEL,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SAO GABRIEL,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SAO GABRIEL,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SAO GABRIEL,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SAO GABRIEL,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NAZARE,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NAZARE,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NAZARE,32,07/08/2017,14/08/2017,POSITIVO
C.S.NAZARE,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NAZARE,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NAZARE,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NAZARE,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NAZARE,32,07/08/2017,14/08/2017,NEGATIVO
C.S.EFIGENIA MURTA DE FIGUEIREDO,32,07/08/2017,14/08/2017,POSITIVO
C.S.EFIGENIA MURTA DE FIGUEIREDO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.EFIGENIA MURTA DE FIGUEIREDO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.EFIGENIA MURTA DE FIGUEIREDO,32,07/08/2017,14/08/2017,POSITIVO
C.S.EFIGENIA MURTA DE FIGUEIREDO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.EFIGENIA MURTA DE FIGUEIREDO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.EFIGENIA MURTA DE FIGUEIREDO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.EFIGENIA MURTA DE FIGUEIREDO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OLAVO ALBINO CORREA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OLAVO ALBINO CORREA,32,07/08/2017,14/08/2017,POSITIVO
C.S.OLAVO ALBINO CORREA,32,07/08/2017,14/08/2017,POSITIVO
C.S.OLAVO ALBINO CORREA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OLAVO ALBINO CORREA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OLAVO ALBINO CORREA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.LAJEDO,32,07/08/2017,14/08/2017,POSITIVO
C.S.JAQUELINE,32,07/08/2017,14/08/2017,NEGATIVO
C.S.JAQUELINE,32,07/08/2017,14/08/2017,NEGATIVO
C.S.JAQUELINE,32,07/08/2017,14/08/2017,NEGATIVO
C.S.JAQUELINE,32,07/08/2017,14/08/2017,NEGATIVO
C.S.JAQUELINE,32,07/08/2017,14/08/2017,NEGATIVO
C.S.HELIOPOLIS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.HELIOPOLIS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.HELIOPOLIS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.HELIOPOLIS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.HELIOPOLIS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.HELIOPOLIS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.HELIOPOLIS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MG-20,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MG-20,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MG-20,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MG-20,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MG-20,32,07/08/2017,14/08/2017,NEGATIVO
C.S.LAJEDO,32,07/08/2017,14/08/2017,POSITIVO
C.S.LAJEDO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MG-20,32,07/08/2017,14/08/2017,NEGATIVO
C.S.LAJEDO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.LAJEDO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.LAJEDO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.LAJEDO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.LAJEDO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.LAJEDO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.LAJEDO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.JAQUELINE II,32,07/08/2017,14/08/2017,POSITIVO
C.S.JAQUELINE II,32,07/08/2017,14/08/2017,POSITIVO
C.S.JAQUELINE II,32,07/08/2017,14/08/2017,POSITIVO
C.S.JAQUELINE II,32,07/08/2017,14/08/2017,POSITIVO
C.S.JAQUELINE II,32,07/08/2017,14/08/2017,NEGATIVO
C.S.JAQUELINE II,32,07/08/2017,14/08/2017,NEGATIVO
C.S.BETANIA,32,07/08/2017,14/08/2017,POSITIVO
C.S.BETANIA,32,07/08/2017,14/08/2017,POSITIVO
C.S.BETANIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.BETANIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.HAVAI,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. BETANIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. BETANIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. BETANIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. BETANIA,32,07/08/2017,14/08/2017,POSITIVO
C.S.CONJ. BETANIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CONJ. BETANIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.VENTOSA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.VENTOSA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.VENTOSA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.VENTOSA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.VENTOSA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.VENTOSA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.VENTOSA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.VENTOSA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PALMEIRAS,32,07/08/2017,14/08/2017,POSITIVO
C.S.PALMEIRAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PALMEIRAS,32,07/08/2017,14/08/2017,POSITIVO
C.S.PALMEIRAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PALMEIRAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PALMEIRAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PALMEIRAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PALMEIRAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PALMEIRAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PALMEIRAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PALMEIRAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PALMEIRAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SALGADO FILHO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SALGADO FILHO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SALGADO FILHO,32,07/08/2017,14/08/2017,POSITIVO
C.S.SALGADO FILHO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SALGADO FILHO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SALGADO FILHO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SALGADO FILHO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SALGADO FILHO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SALGADO FILHO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SALGADO FILHO,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MARIA,32,07/08/2017,14/08/2017,POSITIVO
C.S.SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MARIA,32,07/08/2017,14/08/2017,POSITIVO
C.S.SANTA MARIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.JOAO XXIII,32,07/08/2017,14/08/2017,NEGATIVO
C.S.JOAO XXIII,32,07/08/2017,14/08/2017,NEGATIVO
C.S.JOAO XXIII,32,07/08/2017,14/08/2017,NEGATIVO
C.S.JOAO XXIII,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PALMEIRAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PALMEIRAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PALMEIRAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PALMEIRAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PALMEIRAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.PALMEIRAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.JARDIM LEBLON,32,07/08/2017,14/08/2017,NEGATIVO
C.S.JARDIM LEBLON,32,07/08/2017,14/08/2017,NEGATIVO
C.S.JARDIM LEBLON,32,07/08/2017,14/08/2017,NEGATIVO
C.S.JARDIM LEBLON,32,07/08/2017,14/08/2017,NEGATIVO
C.S.JARDIM LEBLON,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MONICA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MONICA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MONICA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MONICA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MONICA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MONICA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MONICA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MONICA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MONICA,32,08/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MONICA,32,08/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MONICA,32,08/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MONICA,32,08/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MONICA,32,08/08/2017,14/08/2017,NEGATIVO
C.S.SANTA MONICA,32,08/08/2017,14/08/2017,NEGATIVO
C.S.VILA LEONINA,32,08/08/2017,15/08/2017,NEGATIVO
C.S.CONJ. SANTA MARIA,32,08/08/2017,16/08/2017,POSITIVO
C.S.CACHOEIRINHA,32,08/08/2017,16/08/2017,NEGATIVO
C.S.CACHOEIRINHA,32,08/08/2017,16/08/2017,NEGATIVO
C.S.CACHOEIRINHA,32,08/08/2017,16/08/2017,NEGATIVO
C.S.CACHOEIRINHA,32,08/08/2017,16/08/2017,POSITIVO
C.S.CACHOEIRINHA,32,08/08/2017,16/08/2017,NEGATIVO
C.S.CACHOEIRINHA,32,08/08/2017,16/08/2017,NEGATIVO
C.S.CACHOEIRINHA,32,08/08/2017,16/08/2017,POSITIVO
C.S.CACHOEIRINHA,32,08/08/2017,16/08/2017,NEGATIVO
C.S.CACHOEIRINHA,32,08/08/2017,16/08/2017,NEGATIVO
C.S.CACHOEIRINHA,32,08/08/2017,16/08/2017,NEGATIVO
C.S.CACHOEIRINHA,32,08/08/2017,16/08/2017,POSITIVO
C.S.CACHOEIRINHA,32,08/08/2017,16/08/2017,POSITIVO
C.S.ALCIDES LINS,32,08/08/2017,16/08/2017,NEGATIVO
C.S.CACHOEIRINHA,32,08/08/2017,16/08/2017,NEGATIVO
C.S.ALCIDES LINS,32,08/08/2017,16/08/2017,NEGATIVO
C.S.ALCIDES LINS,32,08/08/2017,16/08/2017,NEGATIVO
C.S.ALCIDES LINS,32,08/08/2017,16/08/2017,POSITIVO
C.S.ALCIDES LINS,32,08/08/2017,16/08/2017,POSITIVO
C.S.ALCIDES LINS,32,08/08/2017,16/08/2017,NEGATIVO
C.S.ALCIDES LINS,32,08/08/2017,16/08/2017,NEGATIVO
C.S.ALCIDES LINS,32,08/08/2017,16/08/2017,NEGATIVO
C.S.ALCIDES LINS,32,08/08/2017,16/08/2017,NEGATIVO
C.S.PADRE FERNANDO DE MELO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.PADRE FERNANDO DE MELO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.PADRE FERNANDO DE MELO,32,08/08/2017,16/08/2017,POSITIVO
C.S.PADRE FERNANDO DE MELO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.PADRE FERNANDO DE MELO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.PADRE FERNANDO DE MELO,32,08/08/2017,16/08/2017,POSITIVO
C.S.PADRE FERNANDO DE MELO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.PADRE FERNANDO DE MELO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.PADRE FERNANDO DE MELO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.PADRE FERNANDO DE MELO,32,08/08/2017,16/08/2017,POSITIVO
C.S.PADRE FERNANDO DE MELO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,32,08/08/2017,16/08/2017,POSITIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,32,08/08/2017,16/08/2017,POSITIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.LEOPOLDO CRISOSTOMO DE CASTRO,32,08/08/2017,16/08/2017,POSITIVO
C.S.SAO PAULO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.SAO PAULO,32,08/08/2017,16/08/2017,POSITIVO
C.S.SAO PAULO,32,08/08/2017,16/08/2017,POSITIVO
C.S.SAO PAULO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.SAO PAULO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.SAO PAULO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.SAO PAULO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.SAO PAULO,32,08/08/2017,16/08/2017,POSITIVO
C.S.SAO PAULO,32,08/08/2017,16/08/2017,POSITIVO
C.S.MARIA GORETTI,32,08/08/2017,16/08/2017,NEGATIVO
C.S.MARIA GORETTI,32,08/08/2017,16/08/2017,POSITIVO
C.S.VILA MARIA,32,08/08/2017,16/08/2017,NEGATIVO
C.S.VILA MARIA,32,08/08/2017,16/08/2017,NEGATIVO
C.S.VILA MARIA,32,08/08/2017,16/08/2017,NEGATIVO
C.S.VILA MARIA,32,08/08/2017,16/08/2017,NEGATIVO
C.S.VILA MARIA,32,08/08/2017,16/08/2017,NEGATIVO
C.S.VILA MARIA,32,08/08/2017,16/08/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,32,08/08/2017,16/08/2017,POSITIVO
C.S.MARIVANDA BALEEIRO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.NAZARE,32,08/08/2017,16/08/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,32,08/08/2017,16/08/2017,POSITIVO
C.S.MARIVANDA BALEEIRO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.MARIVANDA BALEEIRO,32,08/08/2017,16/08/2017,POSITIVO
C.S.CONJUNTO PAULO VI,32,08/08/2017,16/08/2017,NEGATIVO
C.S.CONJUNTO PAULO VI,32,08/08/2017,16/08/2017,POSITIVO
C.S.CONJUNTO PAULO VI,32,08/08/2017,16/08/2017,NEGATIVO
C.S.RIBEIRO DE ABREU,32,08/08/2017,16/08/2017,POSITIVO
C.S.RIBEIRO DE ABREU,32,08/08/2017,16/08/2017,NEGATIVO
C.S.RIBEIRO DE ABREU,32,08/08/2017,16/08/2017,NEGATIVO
C.S.RIBEIRO DE ABREU,32,08/08/2017,16/08/2017,NEGATIVO
C.S.RIBEIRO DE ABREU,32,08/08/2017,16/08/2017,NEGATIVO
C.S.CAPITAO EDUARDO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.CAPITAO EDUARDO,32,08/08/2017,16/08/2017,POSITIVO
C.S.CAPITAO EDUARDO,32,08/08/2017,16/08/2017,NEGATIVO
C.S.CAPITAO EDUARDO,32,08/08/2017,16/08/2017,POSITIVO
